segment_id,translation-en-sujato,comment-en-sujato,section_num_long,level_1,level_2,level_3,level_4,level_5
dn23:9.27,"“No, Master Kassapa. ",,23:9.27,23,9,27,0,0
dn23:9.28,Why is that? ,,23:9.28,23,9,28,0,0
dn23:9.29,"Because that sewer is filthy, stinking, disgusting, and repulsive, and it’s regarded as such.” ",,23:9.29,23,9,29,0,0
dn23:9.30,"“In the same way, chieftain, to the gods, human beings are filthy, stinking, disgusting, and repulsive, and are regarded as such. ",,23:9.30,23,9,30,0,0
dn23:9.31,The smell of humans reaches the gods even a hundred leagues away. ,"Follow PTS reading ubbāhati. Cf. AN 3.93 for the sense “transport”. RD had “ofends”, while MW just omits this sentence.",23:9.31,23,9,31,0,0
dn23:9.32,"What then of your friends and colleagues, relatives and kin who are reborn in a higher realm after doing good things? Will they come back to tell you that ",,23:9.32,23,9,32,0,0
dn23:9.33,there is an afterlife? ,,23:9.33,23,9,33,0,0
dn23:9.34,"By this method, too, it ought to be proven that ",,23:9.34,23,9,34,0,0
dn23:9.35,there is an afterlife.” ,,23:9.35,23,9,35,0,0
dn23:10.1,"“Even though Master Kassapa says this, still I think that ",,23:10.1,23,10,1,0,0
dn23:10.2,there’s no afterlife.” ,,23:10.2,23,10,2,0,0
dn23:10.3,“Can you prove it?” ,,23:10.3,23,10,3,0,0
dn23:10.4,“I can.” ,,23:10.4,23,10,4,0,0
dn23:10.5,"“How, exactly, chieftain?” ",,23:10.5,23,10,5,0,0
dn23:10.6,"“Well, I have friends and colleagues, relatives and kin who refrain from killing living creatures and so on. ",,23:10.6,23,10,6,0,0
dn23:10.7,"Some time later they become sick, suffering, gravely ill. ",,23:10.7,23,10,7,0,0
dn23:10.8,When I know that ,,23:10.8,23,10,8,0,0
dn23:10.9,"they will not recover from their illness, I go to them and say, ",,23:10.9,23,10,9,0,0
dn23:10.10,"‘Sirs, there are some ascetics and brahmins who have this doctrine and view: ",,23:10.10,23,10,10,0,0
dn23:10.11,"“Those who refrain from killing living creatures and so on are reborn in a good place, a heavenly realm, in the company of the gods of the Thirty-Three.” ",,23:10.11,23,10,11,0,0
dn23:10.12,You do all these things. ,,23:10.12,23,10,12,0,0
dn23:10.13,"If what those ascetics and brahmins say is true, when your body breaks up, after death, you’ll be reborn in the company of the gods of the Thirty-Three. ",,23:10.13,23,10,13,0,0
dn23:10.14,"If that happens, sirs, come and tell me that ",,23:10.14,23,10,14,0,0
dn23:10.15,there is an afterlife. ,,23:10.15,23,10,15,0,0
dn23:10.16,I trust you and believe you. Anything you see will be just as if I’ve seen it for myself.’ ,,23:10.16,23,10,16,0,0
dn23:10.17,"They agree to this. But they don’t come back to tell me, nor do they send a messenger. ",,23:10.17,23,10,17,0,0
dn23:10.18,This is how I prove that ,,23:10.18,23,10,18,0,0
dn23:10.19,there’s no afterlife.” ,,23:10.19,23,10,19,0,0
dn23:11.0,2.4. The Simile of the Gods of the Thirty-Three,,23:11.0,23,11,0,0,0
dn23:11.1,"“Well then, chieftain, I’ll ask you about this in return, and you can answer as you like. ",,23:11.1,23,11,1,0,0
dn23:11.2,"A hundred human years are equivalent to one day and night for the gods of the Thirty-Three. Thirty such days make a month, and twelve months make a year. The gods of the Thirty Three have a lifespan of a thousand such years. ","36,000,000 years, if anyone’s counting.",23:11.2,23,11,2,0,0
dn23:11.3,"Now, as to your friends who are reborn in the company of the gods of the Thirty-Three after doing good things. ",,23:11.3,23,11,3,0,0
dn23:11.4,"If they think, ",,23:11.4,23,11,4,0,0
dn23:11.5,"‘First I’ll amuse myself for two or three days, supplied and provided with the five kinds of heavenly sensual stimulation. Then I’ll go back to Pāyāsi and tell him that ",,23:11.5,23,11,5,0,0
dn23:11.6,there is an afterlife.’ ,,23:11.6,23,11,6,0,0
dn23:11.7,Would they come back to tell you that ,,23:11.7,23,11,7,0,0
dn23:11.8,there is an afterlife?” ,,23:11.8,23,11,8,0,0
dn23:11.9,"“No, Master Kassapa. ",,23:11.9,23,11,9,0,0
dn23:11.10,For I would be long dead by then. ,,23:11.10,23,11,10,0,0
dn23:11.11,"But Master Kassapa, who has told you ",,23:11.11,23,11,11,0,0
dn23:11.12,"that the gods of the Thirty-Three exist, or that they have such a long life span? ",,23:11.12,23,11,12,0,0
dn23:11.13,I don’t believe you.” ,,23:11.13,23,11,13,0,0
dn23:11.14, ,,23:11.14,23,11,14,0,0
dn23:11.15.0,2.5. Blind From Birth,,23:11.15.0,23,11,15,0,0
dn23:11.16,"“Chieftain, suppose there was a person blind from birth. They couldn’t see sights that are dark or bright, or blue, yellow, red, or magenta. They couldn’t see even and uneven ground, or the stars, or the moon and sun. ",,23:11.16,23,11,16,0,0
dn23:11.17,"They’d say, ",,23:11.17,23,11,17,0,0
dn23:11.18,"‘There’s no such thing as dark and bright sights, and no-one who sees them. ",,23:11.18,23,11,18,0,0
dn23:11.19,"There’s no such thing as blue, ",,23:11.19,23,11,19,0,0
dn23:11.20,"yellow, ",,23:11.20,23,11,20,0,0
dn23:11.21,"red, ",,23:11.21,23,11,21,0,0
dn23:11.22,"magenta, ",,23:11.22,23,11,22,0,0
dn23:11.23,"even and uneven ground, ",,23:11.23,23,11,23,0,0
dn23:11.24,"stars, ",,23:11.24,23,11,24,0,0
dn23:11.25,"moon and sun, and no-one who sees these things. ",,23:11.25,23,11,25,0,0
dn23:11.26,"I don’t know it or see it, therefore it doesn’t exist.’ ",,23:11.26,23,11,26,0,0
dn23:11.27,Would they be speaking rightly?” ,,23:11.27,23,11,27,0,0
dn23:11.28,"“No, Master Kassapa. ",,23:11.28,23,11,28,0,0
dn23:11.29,"There are such things as dark and bright sights, and one who sees them. ",,23:11.29,23,11,29,0,0
dn23:11.30,"And those other things are real, too, as is the one who sees them. ",,23:11.30,23,11,30,0,0
dn23:11.31, ,,23:11.31,23,11,31,0,0
dn23:11.32, ,,23:11.32,23,11,32,0,0
dn23:11.33,So it’s not right to say this: ,,23:11.33,23,11,33,0,0
dn23:11.34,"‘I don’t know it or see it, therefore it doesn’t exist.’” ",,23:11.34,23,11,34,0,0
dn23:11.35, ,,23:11.35,23,11,35,0,0
dn23:11.36,"“In the same way, chieftain, when you tell me you don’t believe me you seem like the blind man in the simile. ",,23:11.36,23,11,36,0,0
dn23:11.37, ,,23:11.37,23,11,37,0,0
dn23:11.38, ,,23:11.38,23,11,38,0,0
dn23:11.39, ,,23:11.39,23,11,39,0,0
dn23:11.40, ,,23:11.40,23,11,40,0,0
dn23:11.41,"You can’t see the other world the way you think, with the eye of the flesh. ",MS quotes are incorrect.,23:11.41,23,11,41,0,0
dn23:11.42,"There are ascetics and brahmins who live in the wilderness, frequenting remote lodgings in the wilderness and the forest. Meditating diligent, keen, and resolute, they purify the divine eye, the power of clairvoyance. ",,23:11.42,23,11,42,0,0
dn23:11.43,"With clairvoyance that is purified and superhuman, they see this world and the other world, and sentient beings who are spontaneously reborn. ",,23:11.43,23,11,43,0,0
dn23:11.44,"That’s how to see the other world, ",,23:11.44,23,11,44,0,0
dn23:11.45,"not how you think, with the eye of the flesh. ",,23:11.45,23,11,45,0,0
dn23:11.46,"By this method, too, it ought to be proven that ",,23:11.46,23,11,46,0,0
dn23:11.47,there is an afterlife.” ,,23:11.47,23,11,47,0,0
dn23:12.1,"“Even though Master Kassapa says this, still I think that ",,23:12.1,23,12,1,0,0
dn23:12.2,there’s no afterlife.” ,,23:12.2,23,12,2,0,0
dn23:12.3,“Can you prove it?” ,,23:12.3,23,12,3,0,0
dn23:12.4,“I can.” ,,23:12.4,23,12,4,0,0
dn23:12.5,"“How, exactly, chieftain?” ",,23:12.5,23,12,5,0,0
dn23:12.6,"“Well, I see ascetics and brahmins who are ethical, of good character, who want to live and don’t want to die, who want to be happy and recoil from pain. ",,23:12.6,23,12,6,0,0
dn23:12.7,"I think to myself, ",,23:12.7,23,12,7,0,0
dn23:12.8,‘If those ascetics and brahmins knew that ,,23:12.8,23,12,8,0,0
dn23:12.9,"things were going to be better for them after death, ",,23:12.9,23,12,9,0,0
dn23:12.10,"they’d drink poison, slit their wrists, hang themselves, or throw themselves off a cliff. ",,23:12.10,23,12,10,0,0
dn23:12.11,They mustn’t know that ,,23:12.11,23,12,11,0,0
dn23:12.12,"things are going to be better for them after death. That’s why they are ethical, of good character, wanting to live and not wanting to die, wanting to be happy and recoiling from pain.’ ",,23:12.12,23,12,12,0,0
dn23:12.13,This is the method by which I prove that ,,23:12.13,23,12,13,0,0
dn23:12.14,there’s no afterlife.” ,,23:12.14,23,12,14,0,0
dn23:13.0,2.6. The Simile of the Pregnant Woman,,23:13.0,23,13,0,0,0
dn23:13.1,"“Well then, chieftain, I shall give you a simile. ",,23:13.1,23,13,1,0,0
dn23:13.2,For by means of a simile some sensible people understand the meaning of what is said. ,,23:13.2,23,13,2,0,0
dn23:13.3,"Once upon a time, a certain brahmin had two wives. ",,23:13.3,23,13,3,0,0
dn23:13.4,"One had a son ten or twelve years of age, while the other was pregnant and nearing her time. ",,23:13.4,23,13,4,0,0
dn23:13.5,Then the brahmin passed away. ,,23:13.5,23,13,5,0,0
dn23:13.6,"So the youth said to his mother’s co-wife, ",,23:13.6,23,13,6,0,0
dn23:13.7,"‘Madam, all the wealth, grain, silver, and gold is mine, ",,23:13.7,23,13,7,0,0
dn23:13.8,and you get nothing. ,,23:13.8,23,13,8,0,0
dn23:13.9,Transfer to me my father’s inheritance.’ ,"RD’s translation of this is correct, MW’s is wrong.",23:13.9,23,13,9,0,0
dn23:13.10,"But the brahmin lady said, ",,23:13.10,23,13,10,0,0
dn23:13.11,"‘Wait, my dear, until I give birth. ",,23:13.11,23,13,11,0,0
dn23:13.12,"If it’s a boy, one portion shall be his. ",,23:13.12,23,13,12,0,0
dn23:13.13,"If it’s a girl, she will be your reward.’ ","RD and MW follow comm in saying she’ll be his servant. But upabhunj means to enjoy, make use of, have sex with,, or get as reward. I think the salaciousness is deliberate.",23:13.13,23,13,13,0,0
dn23:13.14,"But for a second time, ",,23:13.14,23,13,14,0,0
dn23:13.15, ,,23:13.15,23,13,15,0,0
dn23:13.16, ,,23:13.16,23,13,16,0,0
dn23:13.17, ,,23:13.17,23,13,17,0,0
dn23:13.18, ,,23:13.18,23,13,18,0,0
dn23:13.19, ,,23:13.19,23,13,19,0,0
dn23:13.20, ,,23:13.20,23,13,20,0,0
dn23:13.21, ,,23:13.21,23,13,21,0,0
dn23:13.22,"and a third time, the youth insisted that the entire inheritance must be his. ",,23:13.22,23,13,22,0,0
dn23:13.23, ,,23:13.23,23,13,23,0,0
dn23:13.24, ,,23:13.24,23,13,24,0,0
dn23:13.25, ,,23:13.25,23,13,25,0,0
dn23:13.26,"So the brahmin lady took a knife, went to her bedroom, and sliced open her belly, thinking, ",read opāṭesi,23:13.26,23,13,26,0,0
dn23:13.27,"‘Until I give birth, whether it’s a boy or a girl!’ ","MW and RD follow PTS reading yava janami. But surely the phrase is meant to echo yava vijayami above. The phrase is not 100% coherent, which is understandable given the circumstances.",23:13.27,23,13,27,0,0
dn23:13.28,"She destroyed her own life and that of the fetus, as well as any wealth. ",,23:13.28,23,13,28,0,0
dn23:13.29,"Being foolish and incompetent, she sought an inheritance irrationally and fell to ruin and disaster. In the same way, chieftain, being foolish and incompetent, you’re seeking the other world irrationally and will fall to ruin and disaster, ",,23:13.29,23,13,29,0,0
dn23:13.30,just like that brahmin lady. ,,23:13.30,23,13,30,0,0
dn23:13.31,Good ascetics and brahmins don’t force what is unripe to ripen; ,,23:13.31,23,13,31,0,0
dn23:13.32,"rather, they wait for it to ripen. ",,23:13.32,23,13,32,0,0
dn23:13.33,For the life of clever ascetics and brahmins is beneficial. ,,23:13.33,23,13,33,0,0
dn23:13.34,"So long as they remain, good ascetics and brahmins make much merit, and act for the welfare and happiness of the people, for the benefit, welfare, and happiness of gods and humans. ",,23:13.34,23,13,34,0,0
dn23:13.35,"By this method, too, it ought to be proven that ",,23:13.35,23,13,35,0,0
dn23:13.36,there is an afterlife.” ,,23:13.36,23,13,36,0,0
dn23:14.1,"“Even though Master Kassapa says this, still I think that ",,23:14.1,23,14,1,0,0
dn23:14.2,there’s no afterlife.” ,,23:14.2,23,14,2,0,0
dn23:14.3,“Can you prove it?” ,,23:14.3,23,14,3,0,0
dn23:14.4,“I can.” ,,23:14.4,23,14,4,0,0
dn23:14.5,"“How, exactly, chieftain?” ",,23:14.5,23,14,5,0,0
dn23:14.6,"“Suppose they were to arrest a bandit, a criminal and present him to me, saying, ",,23:14.6,23,14,6,0,0
dn23:14.7,"‘Sir, this is a bandit, a criminal. ",,23:14.7,23,14,7,0,0
dn23:14.8,Punish him as you will.’ ,,23:14.8,23,14,8,0,0
dn23:14.9,"I say to them, ",,23:14.9,23,14,9,0,0
dn23:14.10,"‘Well then, sirs, place this man in a pot while he’s still alive. Close up the mouth, bind it up with damp leather, and seal it with a thick coat of damp clay. Then lift it up on a stove and light the fire.’ ",Note uddhanaṁ āropetvā is “on to a stove “not” in an oven”.,23:14.10,23,14,10,0,0
dn23:14.11,"They agree, and do what I ask. ",,23:14.11,23,14,11,0,0
dn23:14.12,"When we know that that man has passed away, we lift down the pot and break it open, uncover the mouth, and slowly peek inside, thinking, ",,23:14.12,23,14,12,0,0
dn23:14.13,‘Hopefully we’ll see his soul escaping.’ ,,23:14.13,23,14,13,0,0
dn23:14.14,But we don’t see his soul escaping. ,,23:14.14,23,14,14,0,0
dn23:14.15,This is how I prove that ,,23:14.15,23,14,15,0,0
dn23:14.16,there’s no afterlife.” ,,23:14.16,23,14,16,0,0
dn23:15.0,2.7. The Simile of the Dream,,23:15.0,23,15,0,0,0
dn23:15.1,"“Well then, chieftain, I’ll ask you about this in return, and you can answer as you like. ",,23:15.1,23,15,1,0,0
dn23:15.2,"Do you recall ever having a midday nap and seeing delightful parks, woods, meadows, and lotus ponds in a dream?” ",,23:15.2,23,15,2,0,0
dn23:15.3,"“I do, sir.” ",,23:15.3,23,15,3,0,0
dn23:15.4,"“At that time were you guarded by hunchbacks, dwarves, midgets, and younglings?” ",,23:15.4,23,15,4,0,0
dn23:15.5,“I was.” ,,23:15.5,23,15,5,0,0
dn23:15.6,“But did they see your soul entering or leaving?” ,,23:15.6,23,15,6,0,0
dn23:15.7,“No they did not.” ,,23:15.7,23,15,7,0,0
dn23:15.8,"“So if they couldn’t even see your soul entering or leaving while you were still alive, ",,23:15.8,23,15,8,0,0
dn23:15.9,how could you see the soul of a dead man? ,,23:15.9,23,15,9,0,0
dn23:15.10,"By this method, too, it ought to be proven that ",,23:15.10,23,15,10,0,0
dn23:15.11,"there is an afterlife, there are beings reborn spontaneously, and there is a fruit or result of good and bad deeds.” ",,23:15.11,23,15,11,0,0
dn23:16.1,"“Even though Master Kassapa says this, still I think that ",,23:16.1,23,16,1,0,0
dn23:16.2,there’s no afterlife.” ,,23:16.2,23,16,2,0,0
dn23:16.3,“Can you prove it?” ,,23:16.3,23,16,3,0,0
dn23:16.4,“I can.” ,,23:16.4,23,16,4,0,0
dn23:16.5,"“How, exactly, chieftain?” ",,23:16.5,23,16,5,0,0
dn23:16.6,"“Suppose they were to arrest a bandit, a criminal and present him to me, saying, ",,23:16.6,23,16,6,0,0
dn23:16.7,"‘Sir, this is a bandit, a criminal. ",,23:16.7,23,16,7,0,0
dn23:16.8,Punish him as you will.’ ,,23:16.8,23,16,8,0,0
dn23:16.9,"I say to them, ",,23:16.9,23,16,9,0,0
dn23:16.10,"‘Well then, sirs, weigh this man with scales while he’s still alive. Then strangle him with a bowstring, and when he’s dead, weigh him again.’ ",,23:16.10,23,16,10,0,0
dn23:16.11,"They agree, and do what I ask. ",,23:16.11,23,16,11,0,0
dn23:16.12,"So long as they are alive, they’re lighter, softer, more flexible. ",,23:16.12,23,16,12,0,0
dn23:16.13,"But when they die they become heavier, stiffer, less flexible. ",,23:16.13,23,16,13,0,0
dn23:16.14,This is how I prove that ,,23:16.14,23,16,14,0,0
dn23:16.15,there’s no afterlife.” ,,23:16.15,23,16,15,0,0
dn23:17.0,2.8. The Simile of the Hot Iron Ball,,23:17.0,23,17,0,0,0
dn23:17.1,"“Well then, chieftain, I shall give you a simile. ",,23:17.1,23,17,1,0,0
dn23:17.2,For by means of a simile some sensible people understand the meaning of what is said. ,,23:17.2,23,17,2,0,0
dn23:17.3,"Suppose a person was to heat an iron ball all day until it was burning, blazing, and glowing, and then they weigh it with scales. ",,23:17.3,23,17,3,0,0
dn23:17.4,"After some time, when it had cooled and become extinguished, they’d weigh it again. ",,23:17.4,23,17,4,0,0
dn23:17.5,"When would that iron ball be lighter, softer, and more workable—when it’s burning or when it’s cool?” ",,23:17.5,23,17,5,0,0
dn23:17.6,"“So long as the iron ball is full of heat and air—burning, blazing, and glowing—it’s lighter, softer, and more workable. ",,23:17.6,23,17,6,0,0
dn23:17.7,"But when it lacks heat and air—cooled and extinguished—it’s heavier, stiffer, and less workable.” ",,23:17.7,23,17,7,0,0
dn23:17.8,"“In the same way, so long as this body is full of life and warmth and consciousness it’s lighter, softer, and more flexible. ",,23:17.8,23,17,8,0,0
dn23:17.9,"But when it lacks life and warmth and consciousness it’s heavier, stiffer, and less flexible. ",,23:17.9,23,17,9,0,0
dn23:17.10,"By this method, too, it ought to be proven that ",,23:17.10,23,17,10,0,0
dn23:17.11,there is an afterlife.” ,,23:17.11,23,17,11,0,0
dn23:18.1,"“Even though Master Kassapa says this, still I think that ",,23:18.1,23,18,1,0,0
dn23:18.2,there’s no afterlife.” ,,23:18.2,23,18,2,0,0
dn23:18.3,“Can you prove it?” ,,23:18.3,23,18,3,0,0
dn23:18.4,“I can.” ,,23:18.4,23,18,4,0,0
dn23:18.5,"“How, exactly, chieftain?” ",,23:18.5,23,18,5,0,0
dn23:18.6,"“Suppose they were to arrest a bandit, a criminal and present him to me, saying, ",,23:18.6,23,18,6,0,0
dn23:18.7,"‘Sir, this is a bandit, a criminal. ",,23:18.7,23,18,7,0,0
dn23:18.8,Punish him as you will.’ ,,23:18.8,23,18,8,0,0
dn23:18.9,"I say to them, ",,23:18.9,23,18,9,0,0
dn23:18.10,"‘Well then, sirs, take this man’s life without injuring his outer skin, inner skin, flesh, sinews, bones, or marrow. Hopefully we’ll see his soul escaping.’ ",,23:18.10,23,18,10,0,0
dn23:18.11,"They agree, and do what I ask. ",,23:18.11,23,18,11,0,0
dn23:18.12,"When he’s half-dead, I tell them to ",Āmato hotīti addhamato marituṁ āraddho hoti,23:18.12,23,18,12,0,0
dn23:18.13,lay him on his back in hope of seeing his soul escape. ,,23:18.13,23,18,13,0,0
dn23:18.14,They do so. ,,23:18.14,23,18,14,0,0
dn23:18.15,But we don’t see his soul escaping. ,,23:18.15,23,18,15,0,0
dn23:18.16,I tell them to ,,23:18.16,23,18,16,0,0
dn23:18.17,"lay him bent over, ",,23:18.17,23,18,17,0,0
dn23:18.18,"to lay him on his side, ",,23:18.18,23,18,18,0,0
dn23:18.19,to lay him on the other side; ,,23:18.19,23,18,19,0,0
dn23:18.20,"to stand him upright, ",,23:18.20,23,18,20,0,0
dn23:18.21,to stand him upside down; ,,23:18.21,23,18,21,0,0
dn23:18.22,"to strike him with fists, ",,23:18.22,23,18,22,0,0
dn23:18.23,"stones, ",,23:18.23,23,18,23,0,0
dn23:18.24,"rods, ",,23:18.24,23,18,24,0,0
dn23:18.25,and swords; ,,23:18.25,23,18,25,0,0
dn23:18.26,and to give him a good shaking in hope of seeing his soul escape. ,,23:18.26,23,18,26,0,0
dn23:18.27,They do all these things. ,,23:18.27,23,18,27,0,0
dn23:18.28,But we don’t see his soul escaping. ,,23:18.28,23,18,28,0,0
dn23:18.29,"For him the eye itself is present, and so are those sights. Yet he does not experience that sense-field. ","Cp. AN 9.37, where this is more aptly describing a deep meditation. AS MW notes, this seems arbitrary here.",23:18.29,23,18,29,0,0
dn23:18.30,"The ear itself is present, and so are those sounds. Yet he does not experience that sense-field. ",,23:18.30,23,18,30,0,0
dn23:18.31,"The nose itself is present, and so are those smells. Yet he does not experience that sense-field. ",,23:18.31,23,18,31,0,0
dn23:18.32,"The tongue itself is present, and so are those tastes. Yet he does not experience that sense-field. ",,23:18.32,23,18,32,0,0
dn23:18.33,"The body itself is present, and so are those touches. Yet he does not experience that sense-field. ",,23:18.33,23,18,33,0,0
dn23:18.34,This is how I prove that ,,23:18.34,23,18,34,0,0
dn23:18.35,there’s no afterlife.” ,,23:18.35,23,18,35,0,0
dn23:19.0,2.9. The Simile of the Horn Blower,,23:19.0,23,19,0,0,0
dn23:19.1,"“Well then, chieftain, I shall give you a simile. ",,23:19.1,23,19,1,0,0
dn23:19.2,For by means of a simile some sensible people understand the meaning of what is said. ,,23:19.2,23,19,2,0,0
dn23:19.3,"Once upon a time, a certain horn blower took his horn and traveled to a borderland, ",,23:19.3,23,19,3,0,0
dn23:19.4,"where he went to a certain village. Standing in the middle of the village, he sounded his horn three times, then placed it on the ground and sat down to one side. ",,23:19.4,23,19,4,0,0
dn23:19.5,"Then the people of the borderland thought, ",,23:19.5,23,19,5,0,0
dn23:19.6,"‘What is making this sound, so arousing, sensuous, intoxicating, infatuating, and captivating?’ ",,23:19.6,23,19,6,0,0
dn23:19.7,"They gathered around the horn blower and said, ",,23:19.7,23,19,7,0,0
dn23:19.8,"‘Mister, what is making this sound, so arousing, sensuous, intoxicating, infatuating, and captivating?’ ",,23:19.8,23,19,8,0,0
dn23:19.9,"‘The sound is made by this, which is called a horn.’ ",,23:19.9,23,19,9,0,0
dn23:19.10,"They laid that horn on its back, saying, ",,23:19.10,23,19,10,0,0
dn23:19.11,"‘Speak, good horn! Speak, good horn!’ ",,23:19.11,23,19,11,0,0
dn23:19.12,But still the horn made no sound. ,,23:19.12,23,19,12,0,0
dn23:19.13,"Then they lay the horn bent over, they lay it on its side, they lay it on its other side; they stood it upright, they stood it upside down; they struck it with fists, stones, rods, and swords; and they gave it a good shake, saying, ",,23:19.13,23,19,13,0,0
dn23:19.14,"‘Speak, good horn! Speak, good horn!’ ",,23:19.14,23,19,14,0,0
dn23:19.15,But still the horn made no sound. ,,23:19.15,23,19,15,0,0
dn23:19.16,"So the horn blower thought, ",,23:19.16,23,19,16,0,0
dn23:19.17,‘How foolish are these borderland folk! For how can they seek the sound of a horn so irrationally?’ ,,23:19.17,23,19,17,0,0
dn23:19.18,"And as they looked on, he picked up the horn, sounded it three times, and took it away with him. ",,23:19.18,23,19,18,0,0
dn23:19.19,"Then the people of the borderland thought, ",,23:19.19,23,19,19,0,0
dn23:19.20,"‘So, it seems, when what is called a horn is accompanied by a person, effort, and wind, it makes a sound. But when these things are absent it makes no sound.’ ",,23:19.20,23,19,20,0,0
dn23:19.21,"In the same way, so long as this body is full of life and warmth and consciousness it walks back and forth, stands, sits, and lies down. It sees sights with the eye, hears sounds with the ear, smells odors with the nose, tastes flavors with the tongue, feels touches with the body, and knows thoughts with the mind. ",,23:19.21,23,19,21,0,0
dn23:19.22,But when it lacks life and warmth and consciousness it does none of these things. ,,23:19.22,23,19,22,0,0
dn23:19.23,"By this method, too, it ought to be proven that ",,23:19.23,23,19,23,0,0
dn23:19.24,there is an afterlife.” ,,23:19.24,23,19,24,0,0
dn23:20.1,"“Even though Master Kassapa says this, still I think that ",,23:20.1,23,20,1,0,0
dn23:20.2,there’s no afterlife.” ,,23:20.2,23,20,2,0,0
dn23:20.3,“Can you prove it?” ,,23:20.3,23,20,3,0,0
dn23:20.4,“I can.” ,,23:20.4,23,20,4,0,0
dn23:20.5,"“How, exactly, chieftain?” ",,23:20.5,23,20,5,0,0
dn23:20.6,"“Suppose they were to arrest a bandit, a criminal and present him to me, saying, ",,23:20.6,23,20,6,0,0
dn23:20.7,"‘Sir, this is a bandit, a criminal. Punish him as you will.’ ",,23:20.7,23,20,7,0,0
dn23:20.8,"I say to them, ",,23:20.8,23,20,8,0,0
dn23:20.9,"‘Well then, sirs, cut open this man’s outer skin. Hopefully we might see his soul.’ ",,23:20.9,23,20,9,0,0
dn23:20.10,"They cut open his outer skin, ",,23:20.10,23,20,10,0,0
dn23:20.11,but we see no soul. ,,23:20.11,23,20,11,0,0
dn23:20.12,"I say to them, ",,23:20.12,23,20,12,0,0
dn23:20.13,"‘Well then, sirs, cut open his inner skin, flesh, sinews, bones, or marrow. Hopefully we’ll see his soul.’ ",,23:20.13,23,20,13,0,0
dn23:20.14,"They do so, but we see no soul. ",,23:20.14,23,20,14,0,0
dn23:20.15,This is how I prove that ,,23:20.15,23,20,15,0,0
dn23:20.16,there’s no afterlife.” ,,23:20.16,23,20,16,0,0
dn23:21.0,2.10. The Simile of the Fire-Worshiping Matted-Hair Ascetic,,23:21.0,23,21,0,0,0
dn23:21.1,"“Well then, chieftain, I shall give you a simile. ",,23:21.1,23,21,1,0,0
dn23:21.2,For by means of a simile some sensible people understand the meaning of what is said. ,,23:21.2,23,21,2,0,0
dn23:21.3,"Once upon a time, a certain fire-worshiping matted-hair ascetic settled in a leaf hut in a wilderness region. ",,23:21.3,23,21,3,0,0
dn23:21.4,Then a caravan came out from a certain country. ,,23:21.4,23,21,4,0,0
dn23:21.5,"It stayed for one night not far from that ascetic’s hermitage, and then moved on. ",,23:21.5,23,21,5,0,0
dn23:21.6,"The ascetic thought, ",,23:21.6,23,21,6,0,0
dn23:21.7,‘Why don’t I go to that caravan’s campsite? Hopefully I’ll find something useful there.’ ,,23:21.7,23,21,7,0,0
dn23:21.8,"So he went, and he saw a young baby boy abandoned there. ",,23:21.8,23,21,8,0,0
dn23:21.9,"When he saw this he thought, ",,23:21.9,23,21,9,0,0
dn23:21.10,‘It’s not proper for me to look on while a human being dies. ,,23:21.10,23,21,10,0,0
dn23:21.11,"Why don’t I bring this boy back to my hermitage, nurse him, nourish him, and raise him?’ ",,23:21.11,23,21,11,0,0
dn23:21.12,So that’s what he did. ,,23:21.12,23,21,12,0,0
dn23:21.13,"When the boy was ten or twelve years old, the ascetic had some business come up in the country. ",,23:21.13,23,21,13,0,0
dn23:21.14,"So he said to the boy, ",,23:21.14,23,21,14,0,0
dn23:21.15,"‘My dear, I wish to go to the country. ",,23:21.15,23,21,15,0,0
dn23:21.16,Serve the sacred flame. ,,23:21.16,23,21,16,0,0
dn23:21.17,Do not extinguish it. ,,23:21.17,23,21,17,0,0
dn23:21.18,"But if you should extinguish it, here is the hatchet, the firewood, and the bundle of drill-sticks. Light the fire and serve it.’ ",,23:21.18,23,21,18,0,0
dn23:21.19,"And having instructed the boy, the ascetic went to the country. ",,23:21.19,23,21,19,0,0
dn23:21.20,"But the boy was so engrossed in his play, the fire went out. ",,23:21.20,23,21,20,0,0
dn23:21.21,"He thought, ",,23:21.21,23,21,21,0,0
dn23:21.22,‘My father told me to serve the sacred flame. ,,23:21.22,23,21,22,0,0
dn23:21.23, ,,23:21.23,23,21,23,0,0
dn23:21.24, ,,23:21.24,23,21,24,0,0
dn23:21.25, ,,23:21.25,23,21,25,0,0
dn23:21.26,Why don’t I light it again and serve it?’ ,,23:21.26,23,21,26,0,0
dn23:21.27,"So he chopped the bundle of drill-sticks with the hatchet, thinking, ",,23:21.27,23,21,27,0,0
dn23:21.28,‘Hopefully I’ll get a fire!’ ,,23:21.28,23,21,28,0,0
dn23:21.29,But he still got no fire. ,,23:21.29,23,21,29,0,0
dn23:21.30,"He split the bundle of drill-sticks into two, three, four, five, ten, or a hundred parts. He chopped them into splinters, pounded them in a mortar, and swept them away in a strong wind, thinking, ",,23:21.30,23,21,30,0,0
dn23:21.31,‘Hopefully I’ll get a fire!’ ,,23:21.31,23,21,31,0,0
dn23:21.32,But he still got no fire. ,,23:21.32,23,21,32,0,0
dn23:21.33,"Then the matted-hair ascetic, having concluded his business in the country, returned to his own hermitage, and said to the boy, ",,23:21.33,23,21,33,0,0
